Time,ID,Lat,Lon,Alt,#WiFi networks,SSID1,MAC1,Frequncy1,Signal1,SSID2,MAC2,Frequncy2,Signal2,SSID3,MAC3,Frequncy3,Signal3,SSID4,MAC4,Frequncy4,Signal4,SSID5,MAC5,Frequncy5,Signal5,SSID6,MAC6,Frequncy6,Signal6,SSID7,MAC7,Frequncy7,Signal7,SSID8,MAC8,Frequncy8,Signal8,SSID9,MAC9,Frequncy9,Signal9,SSID10,MAC10,Frequncy10,Signal102017-10-27 16:14:37,device=PB2PRO,32.16866695,34.81322274,38.0,2,ben moshe,b4:ee:b4:36:d2:b0,1.0,-51.0,ben moshe,b0:b2:8f:37:ba:c7,1.0,-62.0
2017-10-27 16:14:52,device=PB2PRO,32.16868001,34.81321794,39.0,8,Howmanyistwo,74:da:38:50:77:f2,2.0,-83.0,tslila,c4:3d:c7:5a:79:1c,11.0,-87.0,BezeqFree,6a:12:f5:f9:5e:71,8.0,-90.0,osnatg370,c0:ac:54:f5:7b:a7,11.0,-90.0,OP2,a0:63:91:69:f6:af,1.0,-92.0,NGOGA,30:b5:c2:fe:aa:56,6.0,-92.0,DIRECT-35-HP DeskJet 3830 series,98:e7:f4:c6:4b:37,6.0,-93.0,HUAWEI-C7FB,48:db:50:34:c7:fb,1.0,-94.0
2017-10-27 16:15:07,device=PB2PRO,32.16868528,34.81321713,40.0,1,Ester,f8:e9:03:13:74:ee,1.0,-96.0
2017-10-27 16:15:37,device=PB2PRO,32.16882634,34.81238415,40.0,1,hilda,00:02:6f:eb:a0:f4,11.0,-92.0
2017-10-27 16:15:52,device=PB2PRO,32.16874744,34.8109599,41.0,5,LANDAU HOME,58:f3:9c:62:d2:60,1.0,-87.0,May,14:cc:20:eb:cb:c6,1.0,-90.0,HOTBOX-D1D7,fc:b4:e6:cf:d1:dd,1.0,-90.0,HOTBOX-72B6,7c:03:4c:ba:bf:55,6.0,-90.0,AEH-W4A1-b0411d287904,b0:41:1d:28:79:04,8.0,-96.0
2017-10-27 16:16:07,device=PB2PRO,32.1682687,34.81030598,45.0,10,HOTBOX111,c0:ac:54:f6:ae:5e,11.0,-76.0,DIRECT-A5-HP DeskJet 4670 series,fc:3f:db:7e:60:a6,10.0,-81.0,Nomi Fix WIFI,c4:6e:1f:30:2b:7c,1.0,-84.0,BezeqFree,6a:12:f5:f9:5e:71,8.0,-85.0,Robert1,3c:1e:04:03:7f:17,1.0,-86.0,Howmanyistwo,74:da:38:50:77:f2,2.0,-87.0,LANDAU HOME,58:f3:9c:62:d2:60,1.0,-87.0,DIRECT-33-HP OfficeJet 6950,98:e7:f4:00:94:35,6.0,-87.0,NGOGA,30:b5:c2:fe:aa:56,6.0,-88.0,osnatg370,c0:ac:54:f5:7b:a7,11.0,-89.0
2017-10-27 16:16:22,device=PB2PRO,32.16763949,34.80988697,45.0,6,Oberyn Martell,18:d6:c7:fb:1c:0e,8.0,-83.0,simon,e4:6f:13:73:0a:c2,8.0,-87.0,GUYFI,c8:60:00:b1:d4:50,3.0,-90.0,Rina,00:26:5a:77:8c:db,6.0,-90.0,HP-Print-a2-LaserJet 400 color,e4:d5:3d:7d:d6:a2,6.0,-90.0,terry_ap,5c:83:8f:33:bd:68,1.0,-91.0
2017-10-27 16:16:31,device=PB2PRO,32.16762928,34.80987929,45.0,10,HOTBOX111,c0:ac:54:f6:ae:5e,11.0,-76.0,888Free,06:8d:db:6e:71:6d,1.0,-80.0,CEO-WiFi_2.4,c4:12:f5:80:24:0b,1.0,-82.0,888Free,06:8d:db:6e:71:bf,1.0,-82.0,Nomi Fix WIFI,c4:6e:1f:30:2b:7c,1.0,-84.0,BezeqFree,6a:12:f5:f9:5e:71,8.0,-85.0,smartsell,78:e8:b6:69:2c:91,1.0,-85.0,888Free,06:8d:db:6e:71:be,11.0,-85.0,Robert1,3c:1e:04:03:7f:17,1.0,-86.0,888Corp,0a:8d:db:6e:71:6d,1.0,-86.0
2017-10-27 16:16:34,device=PB2PRO,32.16762991,34.80987749,45.0,7,Shaked-Guest WiFi,b0:aa:77:f1:3a:68,11.0,-83.0,888Guest,02:8d:db:6e:71:be,11.0,-84.0,888Corp,0a:8d:db:6e:71:bf,1.0,-85.0,888Corp,0a:8d:db:6e:71:be,11.0,-86.0,DIRECT-a8-HP M477 LaserJet,aa:6b:ad:04:c6:a8,6.0,-87.0,888Guest,02:8d:db:6e:71:6d,1.0,-87.0,HP-Print-f3-LaserJet 300,64:27:37:77:d1:f3,6.0,-94.0
2017-10-27 16:16:37,device=PB2PRO,32.1676301,34.80987737,45.0,3,Efrat Networks MM,94:f6:65:5b:b2:28,5.0,-87.0,888Guest,02:8d:db:6e:71:bf,1.0,-88.0,Guest Neetwork MM,94:f6:65:1b:b2:28,5.0,-90.0
2017-10-27 16:16:43,device=PB2PRO,32.1676581,34.80985926,43.0,2,lavel-2,74:da:38:ae:91:7b,2.0,-90.0,smartsell,78:e8:b6:69:2a:e9,11.0,-90.0
2017-10-27 16:16:46,device=PB2PRO,32.16766611,34.80987825,40.0,10,HOTBOX-D1D7,fc:b4:e6:cf:d1:dd,1.0,-77.0,888Corp,0a:8d:db:6e:71:6d,1.0,-79.0,888Guest,02:8d:db:6e:71:bf,1.0,-80.0,888Free,06:8d:db:6e:71:6d,1.0,-81.0,888Guest,02:8d:db:6e:71:6d,1.0,-81.0,Mouly,7c:b7:33:2e:76:73,11.0,-83.0,888Corp,0a:8d:db:6e:71:bf,1.0,-86.0,888Free,06:8d:db:6e:71:bf,1.0,-86.0,,06:8d:db:6e:71:be,11.0,-86.0,,02:8d:db:6e:71:be,11.0,-86.0
2017-10-27 16:17:04,device=PB2PRO,32.16769849,34.80987688,37.0,10,888Corp,0a:8d:db:6e:71:bf,1.0,-79.0,,06:8d:db:6e:71:be,11.0,-80.0,888Corp,0a:8d:db:6e:71:be,11.0,-81.0,888Free,06:8d:db:6e:71:bf,1.0,-81.0,,02:8d:db:6e:71:be,11.0,-81.0,Shaked-Guest WiFi,b0:aa:77:f1:3a:68,11.0,-81.0,DIRECT-a8-HP M477 LaserJet,aa:6b:ad:04:c6:a8,6.0,-86.0,888Guest,02:8d:cb:6e:71:bf,44.0,-90.0,888Free,06:8d:cb:6e:71:bf,44.0,-90.0,KaymeraDev,cc:16:7e:97:1d:91,1.0,-93.0
2017-10-27 16:17:10,device=PB2PRO,32.16769749,34.80987711,37.0,1,888Corp,0a:8d:cb:6e:71:6d,44.0,-89.0
2017-10-27 16:17:13,device=PB2PRO,32.16769734,34.80987698,37.0,7,Shaked-Guest WiFi,b0:aa:77:f1:3a:68,11.0,-77.0,smartsell,78:e8:b6:69:2a:e9,11.0,-80.0,888Free,06:8d:cb:6e:71:6d,44.0,-80.0,888Corp,0a:8d:db:6e:71:6d,1.0,-81.0,888Guest,02:8d:cb:6e:71:6d,44.0,-81.0,888Corp,0a:8d:cb:6e:71:6d,44.0,-83.0,888Corp,0a:8d:cb:6e:71:bf,44.0,-84.0
